,0,1
1791,"[0, 0, 0, 0]",0.0
1792,"[2, 3, 2, 1]",1.0
1793,"[6, 3, 6, 1]",1.0
1794,"[2, 3, 1, 2]",1.0
1795,"[5, 1, 1, 4]",0.0
1796,"[3, 1, 3, 1]",1.0
1797,"[7, 0, 3, 7]",0.0
1798,"[0, 0, 0, 2]",0.0
1799,"[6, 3, 4, 2]",1.0
1800,"[1, 2, 2, 7]",0.0
1801,"[3, 4, 4, 1]",1.0
1802,"[2, 2, 4, 1]",1.0
1803,"[3, 3, 3, 1]",1.0
1804,"[2, 0, 2, 2]",0.0
1805,"[5, 3, 3, 1]",1.0
1806,"[4, 2, 3, 2]",0.0
1807,"[3, 0, 6, 3]",0.0
1808,"[1, 1, 1, 1]",0.0
1809,"[0, 0, 0, 0]",0.0
1810,"[3, 3, 3, 1]",1.0
1811,"[0, 3, 1, 1]",1.0
1812,"[6, 1, 3, 1]",0.0
1813,"[0, 0, 0, 2]",0.0
1814,"[4, 4, 2, 1]",1.0
1815,"[5, 4, 4, 1]",1.0
1816,"[5, 3, 2, 1]",1.0
1817,"[1, 0, 0, 4]",0.0
1818,"[4, 3, 4, 1]",1.0
1819,"[2, 1, 0, 1]",0.0
1820,"[0, 0, 0, 0]",0.0
1821,"[0, 1, 0, 1]",0.0
1822,"[4, 3, 5, 1]",1.0
1823,"[7, 1, 0, 2]",0.0
1824,"[4, 3, 1, 2]",1.0
1825,"[1, 1, 0, 3]",0.0
1826,"[2, 2, 3, 2]",0.0
1827,"[4, 4, 2, 1]",1.0
1828,"[4, 3, 5, 1]",1.0
1829,"[0, 1, 0, 1]",0.0
1830,"[6, 3, 4, 1]",1.0
1831,"[4, 3, 3, 1]",1.0
1832,"[4, 1, 2, 1]",1.0
1833,"[7, 3, 3, 1]",1.0
1834,"[0, 0, 0, 0]",0.0
1835,"[4, 3, 2, 2]",1.0
1836,"[2, 0, 0, 2]",0.0
1837,"[5, 3, 3, 2]",1.0
1838,"[1, 3, 4, 1]",1.0
1839,"[4, 3, 4, 1]",1.0
1840,"[6, 2, 4, 1]",1.0
1841,"[1, 1, 0, 1]",0.0
1842,"[3, 0, 6, 7]",0.0
1843,"[6, 1, 3, 6]",0.0
1844,"[0, 0, 0, 0]",0.0
1845,"[6, 3, 4, 1]",1.0
1846,"[1, 3, 0, 2]",0.0
1847,"[4, 0, 1, 1]",0.0
1848,"[5, 3, 3, 1]",1.0
1849,"[4, 1, 6, 1]",0.0
1850,"[4, 1, 0, 1]",0.0
1851,"[2, 1, 2, 6]",0.0
1852,"[1, 2, 0, 2]",0.0
1853,"[4, 3, 4, 1]",1.0
1854,"[4, 3, 4, 1]",1.0
1855,"[1, 4, 1, 1]",1.0
1856,"[0, 2, 0, 1]",0.0
1857,"[1, 4, 1, 1]",1.0
1858,"[5, 1, 0, 6]",0.0
1859,"[2, 3, 4, 1]",1.0
1860,"[3, 3, 2, 1]",1.0
1861,"[2, 1, 0, 3]",0.0
1862,"[9, 2, 5, 2]",1.0
1863,"[4, 1, 2, 2]",0.0
1864,"[1, 0, 1, 8]",0.0
1865,"[5, 0, 0, 2]",0.0
1866,"[1, 2, 4, 1]",1.0
1867,"[2, 1, 7, 2]",0.0
1868,"[2, 1, 1, 1]",0.0
1869,"[4, 1, 1, 1]",0.0
1870,"[3, 1, 1, 1]",1.0
1871,"[0, 2, 0, 1]",0.0
1872,"[2, 4, 3, 3]",1.0
1873,"[2, 4, 3, 2]",1.0
1874,"[4, 3, 3, 1]",1.0
1875,"[0, 3, 2, 3]",0.0
1876,"[0, 0, 0, 0]",0.0
1877,"[3, 3, 2, 1]",1.0
1878,"[2, 2, 4, 1]",1.0
1879,"[1, 0, 0, 2]",0.0
1880,"[3, 1, 0, 2]",0.0
1881,"[3, 2, 3, 1]",1.0
1882,"[3, 1, 2, 1]",0.0
1883,"[0, 0, 0, 0]",0.0
1884,"[0, 4, 2, 1]",1.0
1885,"[1, 0, 0, 4]",0.0
1886,"[3, 0, 4, 6]",0.0
1887,"[0, 1, 0, 4]",0.0
1888,"[3, 2, 1, 2]",1.0
1889,"[0, 0, 0, 0]",0.0
1890,"[3, 2, 2, 1]",1.0
1891,"[4, 2, 2, 1]",1.0
1892,"[1, 2, 2, 3]",0.0
1893,"[5, 3, 2, 1]",1.0
1894,"[0, 1, 1, 1]",0.0
1895,"[3, 1, 0, 2]",0.0
1896,"[5, 4, 2, 1]",1.0
1897,"[4, 4, 2, 1]",1.0
1898,"[2, 0, 0, 6]",0.0
1899,"[1, 0, 0, 3]",0.0
1900,"[6, 2, 1, 2]",0.0
1901,"[0, 0, 0, 0]",0.0
1902,"[5, 3, 4, 1]",1.0
1903,"[1, 2, 2, 4]",0.0
1904,"[1, 1, 0, 4]",0.0
1905,"[1, 1, 0, 1]",0.0
1906,"[1, 0, 4, 1]",1.0
1907,"[3, 1, 3, 1]",0.0
1908,"[2, 3, 2, 2]",1.0
1909,"[0, 2, 0, 1]",0.0
1910,"[3, 4, 2, 1]",1.0
1911,"[2, 1, 4, 3]",0.0
1912,"[0, 2, 0, 1]",0.0
1913,"[1, 3, 3, 1]",1.0
1914,"[1, 0, 0, 3]",0.0
1915,"[0, 4, 3, 1]",1.0
1916,"[0, 1, 5, 1]",0.0
1917,"[2, 5, 3, 2]",1.0
1918,"[1, 3, 2, 1]",1.0
1919,"[3, 2, 2, 1]",1.0
1920,"[3, 4, 2, 1]",1.0
1921,"[0, 0, 0, 0]",0.0
1922,"[0, 0, 0, 0]",0.0
1923,"[0, 0, 0, 4]",0.0
1924,"[1, 2, 2, 1]",0.0
1925,"[7, 0, 7, 2]",0.0
1926,"[6, 3, 4, 1]",1.0
1927,"[2, 1, 1, 2]",0.0
1928,"[5, 4, 4, 1]",1.0
1929,"[3, 4, 4, 1]",1.0
1930,"[0, 0, 4, 1]",0.0
1931,"[1, 0, 2, 1]",0.0
1932,"[4, 2, 3, 1]",1.0
1933,"[6, 0, 0, 2]",0.0
1934,"[1, 1, 2, 3]",0.0
1935,"[3, 1, 4, 1]",1.0
1936,"[4, 0, 6, 1]",0.0
1937,"[1, 3, 1, 2]",0.0
1938,"[6, 2, 3, 1]",1.0
1939,"[4, 1, 0, 4]",0.0
1940,"[4, 3, 3, 1]",1.0
1941,"[4, 0, 4, 9]",0.0
1942,"[0, 0, 0, 0]",0.0
1943,"[4, 2, 3, 1]",1.0
1944,"[3, 2, 3, 1]",1.0
1945,"[1, 0, 1, 1]",0.0
1946,"[6, 2, 6, 1]",1.0
1947,"[7, 1, 5, 2]",0.0
1948,"[3, 3, 1, 2]",0.0
1949,"[3, 1, 2, 1]",0.0
1950,"[6, 1, 2, 2]",1.0
1951,"[0, 0, 0, 0]",0.0
1952,"[6, 2, 3, 3]",1.0
1953,"[6, 3, 2, 1]",1.0
1954,"[0, 1, 0, 1]",0.0
1955,"[9, 3, 4, 2]",0.0
1956,"[0, 1, 1, 1]",0.0
1957,"[0, 0, 0, 0]",0.0
1958,"[10, 3, 3, 1]",1.0
1959,"[3, 2, 3, 2]",0.0
1960,"[3, 4, 0, 2]",0.0
1961,"[0, 1, 0, 1]",0.0
1962,"[2, 3, 4, 1]",1.0
1963,"[0, 0, 0, 1]",0.0
1964,"[4, 1, 1, 1]",0.0
1965,"[3, 2, 3, 1]",1.0
1966,"[2, 1, 1, 2]",0.0
1967,"[1, 4, 4, 2]",0.0
1968,"[2, 4, 6, 1]",1.0
1969,"[3, 0, 0, 1]",0.0
1970,"[5, 3, 4, 2]",1.0
1971,"[1, 2, 1, 1]",0.0
1972,"[0, 0, 0, 0]",0.0
1973,"[5, 4, 3, 1]",1.0
1974,"[0, 0, 0, 0]",0.0
1975,"[6, 4, 5, 1]",1.0
1976,"[1, 0, 0, 2]",0.0
1977,"[3, 1, 7, 2]",0.0
1978,"[3, 2, 3, 2]",0.0
1979,"[0, 0, 0, 0]",0.0
1980,"[5, 4, 3, 1]",1.0
1981,"[3, 1, 1, 2]",0.0
1982,"[2, 1, 2, 1]",0.0
1983,"[2, 3, 4, 1]",1.0
1984,"[4, 4, 3, 1]",1.0
1985,"[2, 0, 1, 2]",0.0
1986,"[6, 4, 2, 1]",0.0
1987,"[4, 2, 8, 4]",0.0
1988,"[4, 4, 2, 2]",1.0
1989,"[2, 0, 0, 1]",0.0
1990,"[1, 1, 0, 1]",0.0
1991,"[1, 1, 1, 2]",0.0
1992,"[0, 0, 0, 0]",0.0
1993,"[0, 0, 0, 0]",0.0
1994,"[5, 2, 1, 1]",1.0
1995,"[2, 3, 3, 1]",1.0
1996,"[1, 0, 0, 2]",0.0
1997,"[2, 3, 4, 1]",1.0
1998,"[2, 2, 1, 4]",0.0
1999,"[1, 1, 1, 2]",0.0
2000,"[2, 3, 4, 1]",1.0
2001,"[1, 1, 1, 1]",0.0
2002,"[0, 4, 2, 2]",0.0
2003,"[5, 1, 2, 9]",0.0
2004,"[2, 3, 3, 1]",1.0
2005,"[4, 2, 3, 1]",1.0
2006,"[3, 3, 5, 1]",1.0
2007,"[1, 1, 1, 3]",0.0
2008,"[1, 0, 0, 1]",0.0
2009,"[5, 3, 6, 2]",1.0
2010,"[7, 3, 1, 4]",1.0
2011,"[6, 0, 1, 2]",0.0
2012,"[0, 0, 0, 0]",0.0
2013,"[5, 1, 0, 1]",0.0
2014,"[3, 3, 3, 2]",1.0
2015,"[6, 2, 3, 1]",1.0
2016,"[2, 0, 0, 2]",0.0
2017,"[5, 3, 3, 1]",1.0
2018,"[2, 0, 0, 6]",0.0
2019,"[5, 3, 3, 3]",1.0
2020,"[5, 4, 5, 1]",1.0
2021,"[1, 4, 3, 1]",1.0
2022,"[0, 0, 1, 1]",0.0
2023,"[1, 0, 0, 3]",0.0
2024,"[4, 3, 3, 1]",1.0
2025,"[10, 1, 4, 17]",0.0
2026,"[4, 4, 5, 4]",1.0
2027,"[3, 1, 1, 1]",0.0
2028,"[0, 0, 0, 0]",0.0
2029,"[2, 1, 0, 0]",0.0
2030,"[4, 3, 2, 1]",1.0
2031,"[5, 4, 2, 2]",1.0
2032,"[0, 0, 0, 1]",0.0
2033,"[0, 0, 1, 1]",0.0
2034,"[9, 2, 1, 9]",0.0
2035,"[1, 1, 0, 1]",0.0
2036,"[2, 6, 2, 3]",0.0
2037,"[6, 3, 3, 17]",0.0
2038,"[1, 3, 3, 2]",1.0
2039,"[1, 0, 0, 2]",0.0
2040,"[0, 0, 0, 0]",0.0
2041,"[2, 2, 1, 10]",0.0
2042,"[3, 2, 4, 3]",1.0
2043,"[0, 0, 0, 1]",0.0
2044,"[1, 4, 2, 1]",1.0
2045,"[2, 3, 3, 2]",0.0
2046,"[1, 0, 0, 2]",0.0
2047,"[2, 6, 1, 9]",0.0
2048,"[2, 2, 3, 1]",1.0
2049,"[1, 1, 0, 1]",0.0
2050,"[2, 2, 4, 2]",1.0
2051,"[2, 3, 4, 3]",1.0
2052,"[0, 0, 0, 1]",0.0
2053,"[4, 1, 0, 3]",0.0
2054,"[4, 2, 4, 1]",1.0
2055,"[2, 3, 4, 1]",1.0
2056,"[2, 2, 0, 2]",1.0
2057,"[2, 0, 0, 1]",0.0
2058,"[3, 3, 2, 2]",1.0
2059,"[2, 3, 3, 1]",1.0
2060,"[1, 1, 0, 1]",0.0
2061,"[2, 0, 1, 3]",0.0
2062,"[2, 3, 3, 1]",1.0
2063,"[3, 3, 3, 2]",1.0
2064,"[3, 0, 0, 2]",0.0
2065,"[1, 0, 0, 2]",0.0
2066,"[0, 0, 0, 0]",0.0
2067,"[3, 2, 5, 1]",1.0
2068,"[4, 1, 3, 2]",0.0
2069,"[3, 1, 0, 4]",0.0
2070,"[6, 3, 3, 3]",1.0
2071,"[3, 1, 3, 1]",1.0
2072,"[0, 1, 0, 1]",0.0
2073,"[0, 2, 0, 1]",0.0
2074,"[4, 3, 3, 1]",1.0
2075,"[4, 2, 3, 1]",1.0
2076,"[3, 3, 5, 1]",1.0
2077,"[1, 1, 2, 1]",0.0
2078,"[1, 2, 4, 1]",1.0
2079,"[6, 4, 4, 1]",1.0
2080,"[0, 0, 0, 0]",0.0
2081,"[4, 2, 1, 1]",1.0
2082,"[0, 0, 0, 3]",0.0
2083,"[0, 0, 0, 2]",0.0
2084,"[5, 0, 2, 1]",0.0
2085,"[4, 4, 4, 1]",1.0
2086,"[0, 2, 1, 1]",0.0
2087,"[4, 3, 3, 1]",1.0
2088,"[4, 2, 4, 1]",1.0
2089,"[1, 0, 0, 2]",0.0
2090,"[0, 3, 3, 1]",1.0
2091,"[4, 5, 6, 18]",0.0
2092,"[2, 0, 0, 1]",0.0
2093,"[4, 4, 1, 2]",1.0
2094,"[4, 2, 3, 3]",1.0
2095,"[1, 2, 3, 1]",0.0
2096,"[2, 1, 4, 2]",0.0
2097,"[0, 0, 0, 0]",0.0
2098,"[2, 4, 2, 2]",1.0
2099,"[3, 1, 2, 9]",0.0
2100,"[6, 0, 0, 3]",0.0
2101,"[3, 3, 3, 1]",1.0
2102,"[1, 1, 0, 1]",0.0
2103,"[1, 2, 2, 1]",1.0
2104,"[3, 0, 1, 1]",0.0
2105,"[5, 2, 5, 2]",0.0
2106,"[4, 2, 3, 3]",1.0
2107,"[1, 1, 0, 2]",0.0
2108,"[4, 2, 3, 1]",1.0
2109,"[3, 1, 0, 6]",0.0
2110,"[4, 2, 2, 1]",0.0
2111,"[0, 0, 0, 0]",0.0
2112,"[0, 0, 2, 1]",0.0
2113,"[3, 4, 2, 1]",1.0
2114,"[4, 1, 0, 4]",0.0
2115,"[0, 0, 0, 1]",0.0
2116,"[1, 3, 2, 1]",1.0
2117,"[1, 1, 3, 1]",1.0
2118,"[1, 1, 3, 1]",0.0
2119,"[0, 0, 0, 0]",0.0
2120,"[4, 2, 2, 2]",0.0
2121,"[0, 1, 1, 1]",0.0
2122,"[1, 4, 4, 1]",1.0
2123,"[0, 2, 2, 1]",0.0
2124,"[6, 2, 2, 11]",0.0
2125,"[2, 2, 2, 1]",1.0
2126,"[4, 4, 3, 1]",1.0
2127,"[2, 3, 3, 1]",1.0
2128,"[4, 3, 3, 2]",1.0
2129,"[4, 3, 4, 1]",1.0
2130,"[4, 2, 3, 3]",0.0
2131,"[2, 3, 3, 1]",1.0
2132,"[0, 3, 3, 2]",0.0
2133,"[0, 2, 0, 1]",0.0
2134,"[2, 4, 2, 1]",1.0
2135,"[1, 2, 0, 1]",0.0
2136,"[4, 3, 1, 3]",0.0
2137,"[2, 1, 0, 1]",0.0
2138,"[6, 1, 0, 5]",0.0
2139,"[4, 1, 2, 2]",1.0
2140,"[3, 2, 2, 1]",1.0
2141,"[1, 3, 4, 1]",1.0
2142,"[3, 0, 1, 1]",0.0
2143,"[6, 0, 2, 9]",0.0
2144,"[4, 2, 2, 1]",1.0
2145,"[1, 0, 1, 1]",0.0
2146,"[2, 3, 2, 1]",1.0
2147,"[6, 1, 3, 5]",0.0
2148,"[1, 2, 5, 1]",1.0
2149,"[3, 3, 3, 1]",1.0
2150,"[3, 0, 3, 2]",0.0
2151,"[2, 3, 2, 3]",0.0
2152,"[4, 2, 3, 1]",1.0
2153,"[1, 1, 3, 1]",0.0
2154,"[3, 2, 1, 2]",0.0
2155,"[2, 1, 0, 4]",0.0
2156,"[1, 1, 0, 1]",0.0
2157,"[2, 4, 4, 1]",1.0
2158,"[0, 0, 0, 0]",0.0
2159,"[3, 2, 3, 1]",1.0
2160,"[2, 3, 4, 1]",1.0
2161,"[1, 0, 1, 1]",0.0
2162,"[5, 3, 4, 2]",0.0
2163,"[3, 4, 6, 14]",0.0
2164,"[3, 2, 3, 1]",1.0
2165,"[1, 0, 0, 1]",0.0
2166,"[3, 2, 0, 1]",0.0
2167,"[5, 2, 4, 1]",1.0
2168,"[2, 3, 0, 1]",0.0
2169,"[3, 2, 3, 3]",1.0
2170,"[5, 1, 4, 2]",0.0
2171,"[3, 2, 4, 1]",1.0
2172,"[0, 0, 0, 0]",0.0
2173,"[4, 2, 4, 1]",1.0
2174,"[3, 3, 2, 1]",1.0
2175,"[0, 4, 1, 2]",0.0
2176,"[4, 3, 4, 1]",1.0
2177,"[4, 3, 3, 1]",1.0
2178,"[0, 0, 0, 0]",0.0
2179,"[2, 3, 4, 1]",1.0
2180,"[2, 4, 2, 1]",1.0
2181,"[2, 0, 0, 1]",0.0
2182,"[4, 1, 1, 1]",1.0
2183,"[1, 0, 0, 3]",0.0
2184,"[1, 3, 1, 1]",1.0
2185,"[2, 0, 0, 3]",0.0
2186,"[1, 4, 0, 1]",0.0
2187,"[4, 0, 6, 3]",0.0
2188,"[5, 2, 3, 1]",1.0
2189,"[0, 0, 0, 0]",0.0
2190,"[3, 2, 4, 3]",1.0
2191,"[5, 1, 4, 1]",1.0
2192,"[2, 0, 0, 1]",0.0
2193,"[2, 3, 2, 1]",1.0
2194,"[4, 0, 2, 1]",0.0
2195,"[4, 2, 4, 1]",1.0
2196,"[1, 4, 0, 0]",0.0
2197,"[4, 2, 4, 1]",1.0
2198,"[2, 3, 3, 1]",1.0
2199,"[4, 0, 0, 2]",0.0
2200,"[6, 2, 3, 1]",1.0
2201,"[1, 0, 0, 2]",0.0
2202,"[4, 3, 3, 3]",1.0
2203,"[5, 2, 5, 1]",1.0
2204,"[0, 0, 0, 1]",0.0
2205,"[3, 0, 0, 4]",0.0
2206,"[0, 1, 0, 1]",0.0
2207,"[4, 3, 3, 1]",1.0
2208,"[1, 0, 0, 1]",0.0
2209,"[2, 1, 3, 1]",1.0
2210,"[3, 3, 3, 1]",0.0
2211,"[1, 2, 5, 2]",0.0
2212,"[0, 0, 0, 0]",0.0
2213,"[6, 2, 4, 1]",1.0
2214,"[3, 2, 5, 1]",1.0
2215,"[6, 0, 0, 3]",0.0
2216,"[4, 2, 3, 1]",1.0
2217,"[1, 1, 1, 2]",0.0
2218,"[2, 0, 0, 3]",0.0
2219,"[0, 0, 0, 0]",0.0
2220,"[5, 3, 3, 1]",1.0
2221,"[2, 1, 2, 1]",0.0
2222,"[3, 3, 1, 1]",1.0
2223,"[2, 0, 0, 1]",0.0
2224,"[1, 2, 1, 2]",0.0
2225,"[4, 2, 5, 1]",1.0
2226,"[0, 0, 0, 0]",0.0
2227,"[3, 1, 5, 1]",1.0
2228,"[1, 3, 3, 1]",1.0
2229,"[0, 2, 2, 2]",0.0
2230,"[4, 3, 2, 1]",1.0
2231,"[2, 1, 2, 5]",0.0
2232,"[1, 3, 1, 2]",0.0
2233,"[7, 3, 3, 1]",1.0
2234,"[1, 0, 0, 2]",0.0
2235,"[0, 2, 1, 2]",0.0
2236,"[0, 0, 0, 1]",0.0
2237,"[2, 1, 1, 1]",0.0
2238,"[0, 0, 0, 0]",0.0
2239,"[7, 3, 3, 3]",1.0
2240,"[2, 1, 0, 1]",0.0
2241,"[2, 1, 3, 4]",0.0
2242,"[1, 2, 1, 1]",0.0
2243,"[3, 4, 4, 1]",1.0
2244,"[3, 1, 3, 1]",1.0
2245,"[1, 0, 5, 2]",0.0
2246,"[0, 0, 0, 1]",0.0
2247,"[2, 3, 3, 1]",1.0
2248,"[5, 0, 2, 3]",0.0
2249,"[2, 3, 2, 1]",1.0
2250,"[3, 3, 2, 1]",1.0
2251,"[2, 2, 2, 2]",0.0
2252,"[2, 1, 0, 5]",0.0
2253,"[3, 3, 2, 1]",1.0
2254,"[5, 3, 0, 3]",0.0
2255,"[1, 3, 3, 1]",1.0
2256,"[2, 0, 7, 3]",0.0
2257,"[2, 4, 3, 1]",1.0
2258,"[5, 1, 3, 1]",0.0
2259,"[2, 0, 0, 3]",0.0
2260,"[2, 1, 3, 1]",0.0
2261,"[3, 0, 0, 1]",0.0
2262,"[0, 0, 0, 1]",0.0
2263,"[0, 0, 0, 0]",0.0
2264,"[0, 0, 0, 0]",0.0
2265,"[3, 4, 3, 1]",1.0
2266,"[3, 3, 2, 1]",1.0
2267,"[3, 2, 2, 1]",1.0
2268,"[2, 2, 3, 1]",1.0
2269,"[2, 2, 1, 2]",0.0
2270,"[3, 1, 0, 2]",0.0
2271,"[2, 1, 2, 1]",1.0
2272,"[5, 2, 3, 2]",0.0
2273,"[3, 3, 4, 1]",1.0
2274,"[2, 0, 0, 6]",0.0
2275,"[3, 3, 2, 1]",1.0
2276,"[4, 0, 2, 3]",0.0
2277,"[0, 0, 0, 0]",0.0
2278,"[3, 4, 3, 1]",1.0
2279,"[2, 2, 0, 1]",0.0
2280,"[2, 0, 0, 3]",0.0
2281,"[0, 0, 0, 0]",0.0
2282,"[5, 0, 1, 7]",0.0
2283,"[2, 4, 2, 1]",1.0
2284,"[3, 1, 0, 2]",0.0
2285,"[1, 0, 0, 2]",0.0
2286,"[3, 3, 4, 1]",1.0
2287,"[4, 1, 0, 8]",0.0
2288,"[0, 3, 2, 1]",0.0
2289,"[4, 1, 3, 2]",1.0
2290,"[0, 0, 0, 0]",0.0
2291,"[3, 2, 3, 1]",1.0
2292,"[2, 3, 5, 13]",0.0
2293,"[1, 1, 2, 2]",0.0
2294,"[6, 4, 4, 1]",1.0
2295,"[1, 2, 1, 1]",0.0
2296,"[0, 0, 0, 0]",0.0
2297,"[3, 4, 5, 1]",1.0
2298,"[3, 3, 3, 1]",1.0
2299,"[0, 0, 0, 0]",0.0
2300,"[2, 3, 2, 1]",1.0
2301,"[3, 1, 0, 1]",0.0
2302,"[2, 3, 2, 1]",1.0
2303,"[0, 1, 0, 1]",0.0
2304,"[1, 3, 3, 4]",1.0
2305,"[1, 2, 0, 2]",0.0
2306,"[4, 2, 3, 1]",1.0
2307,"[0, 0, 0, 0]",0.0
2308,"[2, 3, 5, 1]",1.0
2309,"[2, 0, 2, 3]",0.0
2310,"[3, 0, 0, 1]",0.0
2311,"[2, 5, 4, 1]",1.0
2312,"[1, 0, 0, 3]",0.0
2313,"[0, 0, 0, 0]",0.0
2314,"[0, 0, 0, 1]",0.0
2315,"[0, 0, 0, 0]",0.0
2316,"[4, 3, 3, 1]",1.0
2317,"[2, 0, 0, 4]",0.0
2318,"[4, 4, 1, 1]",1.0
2319,"[8, 2, 3, 2]",1.0
2320,"[0, 0, 0, 0]",0.0
2321,"[8, 3, 5, 3]",1.0
2322,"[6, 3, 3, 1]",1.0
2323,"[4, 2, 4, 1]",1.0
2324,"[0, 1, 0, 1]",0.0
2325,"[4, 3, 4, 1]",1.0
2326,"[2, 3, 4, 1]",1.0
2327,"[1, 0, 1, 2]",0.0
2328,"[4, 3, 3, 1]",1.0
2329,"[5, 3, 3, 1]",1.0
2330,"[3, 0, 0, 2]",0.0
2331,"[0, 0, 0, 1]",0.0
2332,"[5, 1, 6, 1]",0.0
2333,"[8, 3, 2, 2]",1.0
2334,"[0, 0, 0, 1]",0.0
2335,"[7, 4, 4, 5]",1.0
2336,"[2, 2, 0, 3]",0.0
2337,"[1, 1, 0, 1]",0.0
2338,"[0, 0, 0, 0]",0.0
2339,"[0, 0, 0, 0]",0.0
2340,"[6, 2, 3, 1]",1.0
2341,"[1, 2, 0, 1]",0.0
2342,"[8, 3, 2, 1]",1.0
2343,"[7, 5, 4, 2]",1.0
2344,"[0, 0, 0, 0]",0.0
2345,"[1, 1, 1, 1]",0.0
2346,"[0, 0, 0, 0]",0.0
2347,"[2, 2, 3, 1]",1.0
2348,"[0, 1, 2, 1]",0.0
2349,"[0, 0, 0, 1]",0.0
2350,"[7, 2, 3, 1]",1.0
2351,"[3, 1, 1, 2]",0.0
2352,"[1, 0, 0, 2]",0.0
2353,"[0, 1, 2, 2]",0.0
2354,"[13, 3, 5, 1]",1.0
2355,"[5, 3, 3, 1]",1.0
2356,"[0, 1, 0, 2]",0.0
2357,"[2, 1, 1, 1]",0.0
2358,"[4, 0, 3, 2]",0.0
2359,"[0, 0, 0, 0]",0.0
2360,"[8, 0, 1, 3]",0.0
2361,"[0, 0, 0, 0]",0.0
2362,"[4, 3, 3, 1]",1.0
2363,"[4, 2, 3, 1]",1.0
2364,"[2, 0, 7, 2]",0.0
2365,"[1, 0, 0, 1]",0.0
2366,"[0, 0, 0, 0]",0.0
2367,"[5, 3, 4, 1]",1.0
2368,"[6, 2, 3, 2]",0.0
2369,"[4, 3, 7, 2]",1.0
2370,"[2, 3, 3, 1]",1.0
2371,"[4, 1, 1, 3]",0.0
2372,"[2, 0, 0, 4]",0.0
2373,"[0, 0, 0, 0]",0.0
